
Data downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2023 07 07 12 16 00 000   -0.95     5.89    -4.32  -511.70     25.40      9.80    2.99    155576.0
 2023 07 07 12 17 00 000   -1.26     6.09    -3.82  -511.70     25.40      9.80    2.99    155576.0
 2023 07 07 12 18 00 000   -1.16     5.98    -4.03  -487.60     14.30      5.10    3.07    140439.0
 2023 07 07 12 19 00 000   -0.85     6.01    -4.06  -487.60     14.30      5.10    3.07    140439.0
 2023 07 07 12 20 00 000   -0.90     5.96    -4.18  -487.30     15.50      0.50    3.07    144491.0
 2023 07 07 12 21 00 000   -1.01     6.42    -3.34  -487.40     15.10      0.40    3.07    144576.0
 2023 07 07 12 22 00 000   -0.92     6.38    -3.38  -490.40      5.90     -0.70    3.13    146389.0
 2023 07 07 12 23 00 000   -0.76     6.25    -3.61  -490.80     10.80     -2.50    3.23    156756.0
 2023 07 07 12 24 00 000   -0.62     6.31    -3.53  -491.70     20.60     -6.00    3.42    177465.0
 2023 07 07 12 25 00 000   -0.39     6.36    -3.46  -494.60     16.20      1.40    3.22    148558.0
 2023 07 07 12 26 00 000   -0.93     5.81    -4.39  -494.50     16.10      2.10    3.15    143799.0
 2023 07 07 12 27 00 000   -1.22     5.69    -4.64  -492.50     17.30      2.60    2.95    133815.0
 2023 07 07 12 28 00 000   -1.46     5.63    -4.59  -489.00     20.20     -0.40    3.01    134933.0
 2023 07 07 12 29 00 000   -1.15     5.37    -4.96  -487.80     21.20     -1.40    3.03    135299.0
 2023 07 07 12 30 00 000   -1.18     5.31    -4.79  -487.80     21.20     -1.40    3.03    135299.0
 2023 07 07 12 31 00 000   -1.54     5.49    -4.68  -487.80     21.20     -1.40    3.03    135299.0
 2023 07 07 12 32 00 000   -1.68     5.45    -4.58  -487.80     21.20     -1.40    3.03    135299.0
 2023 07 07 12 33 00 000   -1.53     5.54    -4.50  -487.80     21.20     -1.40    3.03    135299.0
 2023 07 07 12 34 00 000   -1.62     5.37    -4.50  -489.80     19.10      4.00    3.12    138349.0
 2023 07 07 12 35 00 000   -1.40     5.42    -4.41  -489.80     19.10      4.00    3.12    138349.0
 2023 07 07 12 36 00 000   -0.31     5.73    -4.56  -487.40     17.40      7.30    2.96    135757.0
 2023 07 07 12 37 00 000    0.42     5.66    -4.79  -490.30     20.20      8.90    2.91    129075.0
 2023 07 07 12 38 00 000   -0.50     5.64    -4.68  -495.40     25.00     11.60    2.83    117394.0
 2023 07 07 12 39 00 000   -0.49     5.58    -4.58  -495.40     25.00     11.60    2.83    117394.0
 2023 07 07 12 40 00 000    0.14     5.36    -4.70  -498.40      9.20     15.40    3.68    124810.0
 2023 07 07 12 41 00 000    0.40     4.93    -4.72  -498.40      9.20     15.40    3.68    124810.0
 2023 07 07 12 42 00 000   -0.07     4.74    -4.67  -498.40      9.20     15.40    3.68    124810.0
 2023 07 07 12 43 00 000    0.19     4.84    -5.00  -496.30     12.80     12.80    3.72    122839.0
 2023 07 07 12 44 00 000   -0.95     5.49    -4.54  -496.30     12.80     12.80    3.72    122839.0
 2023 07 07 12 45 00 000   -1.14     5.51    -4.70  -496.30     12.80     12.80    3.72    122839.0
 2023 07 07 12 46 00 000   -1.32     5.64    -4.68  -496.30     12.80     12.80    3.72    122839.0
 2023 07 07 12 47 00 000   -1.53     5.72    -4.56  -496.30     12.80     12.80    3.72    122839.0
 2023 07 07 12 48 00 000   -1.29     5.51    -4.91  -488.40     18.20      6.00    3.05    137540.0
 2023 07 07 12 49 00 000   -1.22     5.30    -5.05  -488.40     18.20      6.00    3.05    137540.0
 2023 07 07 12 50 00 000   -1.08     4.88    -4.87  -489.10     16.90      9.70    3.13    125415.0
 2023 07 07 12 51 00 000   -1.03     4.52    -5.63  -489.60     15.30      9.80    3.19    118392.0
 2023 07 07 12 52 00 000   -0.72     4.45    -5.02  -494.00      2.40     10.60    3.70     61409.0
 2023 07 07 12 53 00 000   -0.60     4.65    -4.96  -494.00      2.30     10.60    3.70     61065.0
 2023 07 07 12 54 00 000   -0.59     4.82    -5.05  -486.90     -2.10     19.80    5.16     66525.0
 2023 07 07 12 55 00 000   -0.64     5.15    -4.90  -486.90     -2.00     19.70    5.15     66740.0
 2023 07 07 12 56 00 000   -1.07     5.39    -4.22  -485.20      4.10     14.70    4.60     83831.0
 2023 07 07 12 57 00 000   -0.92     5.39    -4.36  -488.70      1.90     14.40    4.78     74295.0
 2023 07 07 12 58 00 000   -1.15     5.72    -3.50  -482.10      2.70     19.10    5.01     68454.0
 2023 07 07 12 59 00 000   -1.11     5.83    -2.81  -483.90    -10.70      8.30    6.44     78037.0
 2023 07 07 13 00 00 000   -0.68     5.92    -2.76  -485.40    -12.70      6.70    6.28     72046.0
 2023 07 07 13 01 00 000   -0.50     5.15    -4.01  -487.20    -14.40      5.40    6.00     63707.0
 2023 07 07 13 02 00 000   -0.73     5.21    -3.86  -486.10    -10.40      8.30    6.01     61142.0
 2023 07 07 13 03 00 000   -0.87     4.46    -4.64  -486.10    -10.40      8.30    6.01     61142.0
 2023 07 07 13 04 00 000   -1.23     3.72    -5.13  -486.10    -10.40      8.30    6.01     61142.0
 2023 07 07 13 05 00 000   -1.66     3.41    -6.12  -480.50     15.60     18.90    4.79     87546.0
 2023 07 07 13 06 00 000   -1.66     3.63    -5.87  -480.50     15.60     18.90    4.79     87546.0
 2023 07 07 13 07 00 000   -1.59     3.78    -6.19  -484.90     14.00     14.10    4.28     65605.0
 2023 07 07 13 08 00 000   -1.20     4.37    -6.09  -484.40     13.10     14.80    4.19     71084.0
 2023 07 07 13 09 00 000   -1.10     4.29    -6.46  -482.80     10.50     16.90    3.91     87915.0
 2023 07 07 13 10 00 000   -1.23     4.47    -6.34  -483.40     13.50     13.80    3.58     91068.0
 2023 07 07 13 11 00 000   -1.29     4.49    -6.35  -484.10     16.90     10.30    3.19     94634.0
 2023 07 07 13 12 00 000   -1.08     4.62    -6.22  -484.10     16.80     10.40    3.19     94492.0
 2023 07 07 13 13 00 000   -1.08     4.37    -6.34  -483.20     13.00     16.40    3.34     88562.0
 2023 07 07 13 14 00 000   -1.12     4.25    -6.42  -483.20     13.00     16.40    3.34     88562.0
 2023 07 07 13 15 00 000   -1.00     4.22    -6.42  -481.40     13.60     16.30    3.35     85487.0
 2023 07 07 13 16 00 000   -0.95     4.11    -6.31  -481.40     13.60     16.30    3.35     85487.0
 2023 07 07 13 17 00 000    0.20     3.17    -6.29  -481.40     13.60     16.30    3.35     85487.0
 2023 07 07 13 18 00 000    0.37     2.95    -6.19  -481.40     13.60     16.30    3.35     85487.0
 2023 07 07 13 19 00 000   -1.63     4.22    -5.80  -480.40     15.50     12.80    3.65     80425.0
 2023 07 07 13 20 00 000   -2.13     4.19    -5.95  -480.40     15.50     12.80    3.65     80425.0
 2023 07 07 13 21 00 000   -1.89     4.31    -6.15  -481.80     15.40     10.60    3.40     82440.0
 2023 07 07 13 22 00 000   -1.60     4.62    -5.79  -483.70     15.30      7.70    3.09     85078.0
 2023 07 07 13 23 00 000   -1.76     4.76    -5.75  -483.70     15.40      7.70    3.09     85176.0
 2023 07 07 13 24 00 000   -2.02     4.41    -6.06  -485.40     19.90      5.90    3.07     91126.0
 2023 07 07 13 25 00 000   -2.75     4.06    -5.85  -485.40     19.90      5.90    3.07     91126.0
 2023 07 07 13 26 00 000   -2.69     4.17    -5.90  -485.40     19.90      5.90    3.07     91126.0
 2023 07 07 13 27 00 000   -2.80     4.09    -5.89  -482.30     19.40      5.40    3.28     92777.0
 2023 07 07 13 28 00 000   -2.56     4.22    -5.90  -482.30     19.40      5.40    3.28     92777.0
 2023 07 07 13 29 00 000   -1.94     3.57    -5.90  -480.80     15.00     12.80    4.11     68027.0
 2023 07 07 13 30 00 000   -1.91     3.67    -5.68  -480.80     12.90     15.80    4.40     64860.0
 2023 07 07 13 31 00 000   -2.01     3.53    -5.87  -480.50      7.80     17.60    5.23     61768.0
 2023 07 07 13 32 00 000   -1.89     3.32    -6.02  -480.00     14.10     11.40    4.26     70921.0
 2023 07 07 13 33 00 000   -1.44     2.32    -6.07  -479.50     19.20      6.40    3.48     78277.0
 2023 07 07 13 34 00 000   -0.86     1.12    -6.28  -485.80     15.30     23.70    5.93     66766.0
 2023 07 07 13 35 00 000   -1.95     2.67    -4.98  -483.20     11.70     22.20    6.05     66287.0
 2023 07 07 13 36 00 000   -1.75     1.54    -5.89  -475.20      0.90     17.80    6.36     64656.0
 2023 07 07 13 37 00 000   -1.41     1.64    -5.89  -481.30      9.00     21.30    5.39     58490.0
 2023 07 07 13 38 00 000   -1.47     1.38    -5.70  -482.00     10.40     21.60    5.58     58589.0
 2023 07 07 13 39 00 000   -2.06     0.03    -5.31  -483.90     15.50     23.80    5.77     57419.0
 2023 07 07 13 40 00 000   -1.98     1.03    -5.52  -482.20     15.60     23.30    5.76     58398.0
 2023 07 07 13 41 00 000   -1.91     1.03    -5.50  -482.60     14.50     21.20    5.50     58646.0
 2023 07 07 13 42 00 000   -1.70     1.10    -5.35  -483.10     14.50     21.40    5.69     59919.0
 2023 07 07 13 43 00 000   -1.90     0.88    -5.21  -483.60     13.90     21.80    5.84     60719.0
 2023 07 07 13 44 00 000   -0.91     1.93    -4.88  -483.60     13.90     21.80    5.84     60719.0
 2023 07 07 13 45 00 000   -0.73     2.19    -4.87  -483.60     13.90     21.80    5.84     60719.0
 2023 07 07 13 46 00 000   -0.73     1.99    -4.94  -483.60     13.90     21.80    5.84     60719.0
 2023 07 07 13 47 00 000   -1.08     2.01    -4.83  -483.60     13.90     21.80    5.84     60719.0
 2023 07 07 13 48 00 000   -1.11     2.01    -4.80  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 49 00 000   -1.21     1.71    -4.92  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 50 00 000   -1.15     1.79    -4.95  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 51 00 000   -0.84     1.75    -5.00  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 52 00 000   -0.91     2.12    -4.95  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 53 00 000   -0.91     2.17    -4.93  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 54 00 000   -0.76     2.30    -4.91  -481.80      5.80     26.90    7.26     54923.0
 2023 07 07 13 55 00 000   -0.98     2.10    -4.92  -484.90      4.50     26.70    7.14     60528.0
 2023 07 07 13 56 00 000   -1.11     1.53    -5.04  -484.90      4.50     26.70    7.14     60528.0
 2023 07 07 13 57 00 000   -1.27     1.20    -5.08  -484.90      4.50     26.70    7.14     60528.0
 2023 07 07 13 58 00 000   -1.27     1.20    -5.08  -484.90      4.50     26.70    7.14     60528.0
 2023 07 07 13 59 00 000   -1.41     1.32    -4.99  -484.90      4.50     26.70    7.14     60528.0
 2023 07 07 14 00 00 000   -1.39     1.48    -5.04  -480.40      8.00     27.50    6.94     49972.0
 2023 07 07 14 01 00 000   -1.93     2.16    -4.65  -480.40      8.00     27.50    6.94     49978.0
 2023 07 07 14 02 00 000   -0.44     0.20    -5.46  -479.80      9.40     25.80    6.56     53326.0
 2023 07 07 14 03 00 000   -0.05     0.47    -5.66  -487.10     16.00     25.20    6.09     53848.0
 2023 07 07 14 04 00 000    0.41     1.82    -5.28  -489.70     11.90     26.00    6.31     54222.0
 2023 07 07 14 05 00 000   -0.07     1.68    -5.23  -489.40      9.70     26.20    6.15     47318.0
 2023 07 07 14 06 00 000   -1.42     0.93    -5.34  -488.90     10.00     26.10    6.13     47618.0
 2023 07 07 14 07 00 000   -1.23     1.24    -5.21  -483.40     13.70     25.20    6.19     55689.0
 2023 07 07 14 08 00 000   -1.23     1.67    -4.99  -482.20      9.90     28.60    6.52     53802.0
 2023 07 07 14 09 00 000   -1.19     2.32    -4.80  -482.60      6.90     27.30    6.64     57333.0
 2023 07 07 14 10 00 000   -0.94     2.14    -4.90  -482.80      6.90     26.80    6.57     55883.0
 2023 07 07 14 11 00 000   -0.96     2.27    -4.88  -482.50      7.00     27.00    6.54     53081.0
 2023 07 07 14 12 00 000   -1.13     2.13    -4.89  -482.20      6.00     27.10    6.58     51864.0
 2023 07 07 14 13 00 000   -1.17     2.20    -4.85  -483.40      6.30     27.00    6.33     50390.0
 2023 07 07 14 14 00 000   -1.19     2.72    -4.49  -483.40      6.30     27.00    6.33     50390.0
 2023 07 07 14 15 00 000   -1.08     2.74    -4.53  -483.40      6.30     27.00    6.33     50390.0
 2023 07 07 14 16 00 000   -1.14     2.99    -4.49  -483.10      3.70     24.90    6.51     49937.0
 2023 07 07 14 17 00 000   -1.06     2.77    -4.61  -483.10      3.70     24.90    6.51     49937.0
 2023 07 07 14 18 00 000   -0.98     2.57    -4.80  -483.10      3.70     24.90    6.51     49937.0
 2023 07 07 14 19 00 000   -1.02     2.46    -4.80  -484.00      5.80     24.40    6.78     50740.0
 2023 07 07 14 20 00 000   -1.11     2.44    -4.79  -484.00      5.80     24.40    6.78     50740.0
 2023 07 07 14 21 00 000   -1.00     2.61    -4.67  -484.00      5.80     24.40    6.78     50740.0
 2023 07 07 14 22 00 000   -1.11     2.74    -4.58  -484.00      5.80     24.40    6.78     50740.0
 2023 07 07 14 23 00 000   -1.17     3.15    -4.33  -479.60      4.10     22.90    6.76     47908.0
 2023 07 07 14 24 00 000   -1.34     3.20    -4.30  -479.60      4.10     22.90    6.76     47908.0
 2023 07 07 14 25 00 000   -0.71     3.25    -4.59  -485.80     -1.60     18.50    6.28     41498.0
 2023 07 07 14 26 00 000   -0.49     3.20    -4.69  -485.80     -1.60     18.50    6.28     41498.0
 2023 07 07 14 27 00 000   -1.57     3.70    -4.09  -485.80     -1.60     18.50    6.28     41498.0
 2023 07 07 14 28 00 000   -1.20     3.49    -4.36  -485.80     -1.60     18.50    6.28     41498.0
 2023 07 07 14 29 00 000   -0.55     3.23    -4.67  -485.40     -1.20     21.30    6.95     44137.0
 2023 07 07 14 30 00 000   -1.37     3.73    -4.10  -485.40     -1.20     21.30    6.95     44137.0
 2023 07 07 14 31 00 000   -1.59     3.83    -3.90  -485.40     -1.20     21.30    6.95     44137.0
 2023 07 07 14 32 00 000   -1.59     3.96    -3.79  -485.40     -1.20     21.30    6.95     44137.0
 2023 07 07 14 33 00 000   -1.84     3.77    -3.88  -485.40     -1.20     21.30    6.95     44137.0
 2023 07 07 14 34 00 000   -1.94     3.83    -3.80  -485.40     -1.20     21.30    6.95     44137.0
 2023 07 07 14 35 00 000   -2.14     3.71    -3.84  -477.70     -0.50     18.40    6.88     50530.0
 2023 07 07 14 36 00 000   -1.99     3.71    -3.88  -477.70     -0.50     18.40    6.88     50530.0
 2023 07 07 14 37 00 000   -1.99     3.68    -3.89  -479.20      1.40     24.80    6.40     40521.0
 2023 07 07 14 38 00 000   -1.28     3.22    -4.38  -479.00      1.80     23.70    6.41     44092.0
 2023 07 07 14 39 00 000   -1.45     3.21    -4.40  -478.90      0.20     22.50    6.49     43058.0
 2023 07 07 14 40 00 000   -1.92     2.47    -4.65  -478.10     -0.30     20.30    6.49     44208.0
 2023 07 07 14 41 00 000   -1.67     2.85    -4.54  -475.20      2.90     22.50    6.74     44927.0
 2023 07 07 14 42 00 000   -1.11     3.19    -4.57  -476.80      1.20     22.80    6.57     42454.0
 2023 07 07 14 43 00 000   -0.82     3.05    -4.58  -480.40      0.00     24.80    6.26     41301.0
 2023 07 07 14 44 00 000   -0.98     3.77    -4.21  -479.60     -1.70     25.80    6.22     41075.0
 2023 07 07 14 45 00 000   -0.83     4.09    -3.95  -477.90     -3.90     23.70    6.26     38058.0
 2023 07 07 14 46 00 000   -0.37     4.48    -3.60  -479.50     -4.70     22.60    6.31     41611.0
 2023 07 07 14 47 00 000   -0.35     4.52    -3.52  -480.80     -3.90     21.00    6.35     43751.0
 2023 07 07 14 48 00 000   -1.23     3.63    -3.98  -479.20     -3.90     18.50    6.32     42525.0
 2023 07 07 14 49 00 000   -1.18     3.56    -4.06  -479.20     -3.90     18.50    6.32     42525.0
 2023 07 07 14 50 00 000   -1.16     3.67    -4.13  -483.50    -13.00     23.80    6.71     40207.0
 2023 07 07 14 51 00 000   -1.53     3.49    -4.21  -481.30     -4.40     24.80    6.55     41948.0
 2023 07 07 14 52 00 000   -1.25     3.97    -4.05  -480.50     -1.50     25.10    6.50     42550.0
 2023 07 07 14 53 00 000   -1.21     4.09    -4.01  -480.50     -1.50     25.10    6.50     42550.0
 2023 07 07 14 54 00 000   -1.36     4.07    -4.15  -480.50     -1.50     25.10    6.50     42550.0
 2023 07 07 14 55 00 000   -1.28     4.09    -4.15  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 14 56 00 000   -0.78     4.39    -3.90  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 14 57 00 000   -0.35     4.54    -3.79  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 14 58 00 000   -0.69     4.13    -4.11  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 14 59 00 000    0.44     4.93    -3.38  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 15 00 00 000    0.22     4.91    -3.69  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 15 01 00 000   -0.32     4.67    -3.87  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 15 02 00 000   -0.11     4.79    -3.77  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 15 03 00 000   -0.08     4.99    -3.50  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 15 04 00 000   -0.18     4.64    -3.88  -472.80     -6.80     24.40    6.03     39618.0
 2023 07 07 15 05 00 000   -0.43     4.73    -3.80  -478.80    -11.10     25.10    5.10     35901.0
 2023 07 07 15 06 00 000    0.43     4.75    -3.70  -478.80    -11.10     25.10    5.10     35901.0
 2023 07 07 15 07 00 000    0.37     4.77    -3.59  -478.80    -11.10     25.10    5.10     35901.0
 2023 07 07 15 08 00 000   -0.11     5.20    -2.91  -488.40    -10.90     20.30    5.34     37601.0
 2023 07 07 15 09 00 000   -0.41     5.03    -3.24  -488.40    -10.90     20.30    5.34     37601.0
 2023 07 07 15 10 00 000   -0.10     4.98    -3.52  -488.40    -10.90     20.30    5.34     37601.0
 2023 07 07 15 11 00 000   -0.23     4.85    -3.65  -488.40    -10.90     20.30    5.34     37601.0
 2023 07 07 15 12 00 000    0.40     4.39    -4.12  -488.40    -10.90     20.30    5.34     37601.0
 2023 07 07 15 13 00 000    0.24     4.30    -4.07  -479.20    -11.10     21.20    5.37     41858.0
 2023 07 07 15 14 00 000    0.00     4.68    -3.75  -477.60     -8.70     24.50    5.41     40767.0
 2023 07 07 15 15 00 000    0.21     4.69    -3.83  -485.00     -8.00     26.10    5.94     42504.0
 2023 07 07 15 16 00 000   -0.16     4.35    -4.24  -485.50     -8.10     25.90    5.96     42679.0
 2023 07 07 15 17 00 000    0.15     4.52    -4.07  -485.50     -8.10     25.90    5.96     42679.0
 2023 07 07 15 18 00 000   -0.01     3.85    -4.52  -477.00     -7.70     25.40    5.24     37661.0
 2023 07 07 15 19 00 000    0.21     4.09    -4.38  -477.50     -7.40     29.20    5.23     35167.0
 2023 07 07 15 20 00 000    0.15     4.01    -4.41  -477.20     -5.60     33.20    5.43     32889.0
 2023 07 07 15 21 00 000   -0.34     3.35    -4.99  -475.20      3.40     33.10    5.73     37583.0
 2023 07 07 15 22 00 000   -0.13     3.97    -4.59  -474.20     -0.50     29.20    5.55     40794.0
 2023 07 07 15 23 00 000    0.36     4.56    -4.05  -477.40     -7.20     25.90    5.22     39039.0
 2023 07 07 15 24 00 000    0.04     4.26    -4.14  -482.50     -8.70     22.90    5.13     42271.0
 2023 07 07 15 25 00 000   -0.13     4.18    -4.18  -477.20     -5.40     22.90    5.32     33127.0
 2023 07 07 15 26 00 000   -1.01     3.83    -4.45  -477.20     -5.40     22.90    5.32     33127.0
 2023 07 07 15 27 00 000   -0.60     3.92    -4.43  -477.20     -5.40     22.90    5.32     33127.0
 2023 07 07 15 28 00 000   -0.75     3.84    -4.50  -477.20     -5.40     22.90    5.32     33127.0
 2023 07 07 15 29 00 000   -0.55     3.96    -4.47  -478.60     -2.60     22.90    5.16     39621.0
 2023 07 07 15 30 00 000   -0.54     3.83    -4.60  -477.40     -1.80     23.10    5.21     41095.0
 2023 07 07 15 31 00 000   -0.36     4.20    -4.45  -475.90     -2.50     28.00    5.57     38407.0
 2023 07 07 15 32 00 000    0.24     4.74    -3.87  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 33 00 000    0.19     4.83    -3.51  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 34 00 000    0.30     5.23    -2.91  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 35 00 000   -0.08     4.89    -3.53  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 36 00 000   -0.22     4.28    -4.27  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 37 00 000   -0.94     3.65    -4.65  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 38 00 000   -1.36     3.05    -4.98  -475.90     -2.50     28.00    5.57     38389.0
 2023 07 07 15 39 00 000   -1.26     3.16    -4.96  -469.50      2.80     30.90    5.80     34183.0
 2023 07 07 15 40 00 000   -1.04     3.25    -4.96  -469.50      2.80     30.90    5.80     34183.0
 2023 07 07 15 41 00 000   -0.94     3.68    -4.63  -469.50      2.80     30.90    5.80     34183.0
 2023 07 07 15 42 00 000   -0.97     3.53    -4.80  -472.70     -2.90     27.90    5.80     34270.0
 2023 07 07 15 43 00 000   -1.17     3.62    -4.63  -472.70     -2.90     27.90    5.80     34270.0
 2023 07 07 15 44 00 000   -1.00     4.21    -4.23  -472.70     -2.90     27.90    5.80     34270.0
 2023 07 07 15 46 00 000   -0.98     4.02    -4.44  -472.70     -2.90     27.90    5.80     34270.0
 2023 07 07 15 47 00 000   -0.99     4.37    -3.99  -472.00     -7.60     27.40    5.54     35343.0
 2023 07 07 15 48 00 000   -0.93     4.47    -3.92  -471.70     -6.30     23.60    5.71     34838.0
 2023 07 07 15 49 00 000   -1.01     4.49    -3.91  -471.60     -5.90     22.40    5.76     34674.0
 2023 07 07 15 50 00 000   -0.51     4.81    -3.65  -473.50     -8.30     22.80    6.06     36702.0
 2023 07 07 15 51 00 000   -0.33     4.94    -3.50  -473.50     -8.30     22.80    6.06     36702.0
 2023 07 07 15 52 00 000   -0.83     4.70    -3.69  -473.50     -8.30     22.80    6.06     36702.0
 2023 07 07 15 53 00 000   -0.53     4.76    -3.80  -474.50    -10.00     23.50    5.44     33156.0
 2023 07 07 15 54 00 000   -0.64     4.80    -3.71  -474.40     -9.20     21.80    5.33     33114.0
 2023 07 07 15 55 00 000   -0.61     5.08    -3.34  -473.80     -9.70     20.20    5.25     33771.0
 2023 07 07 15 56 00 000   -0.79     4.85    -3.50  -473.30    -11.70     20.40    5.30     34804.0
 2023 07 07 15 57 00 000   -0.80     4.62    -3.57  -473.00    -11.30     20.60    5.33     35754.0
 2023 07 07 15 58 00 000   -1.05     4.44    -3.55  -473.00    -10.60     20.40    5.40     35813.0
 2023 07 07 15 59 00 000   -0.89     4.48    -3.64  -473.00     -4.00     18.40    6.24     36404.0
 2023 07 07 16 00 00 000   -0.96     3.95    -4.08  -473.20     -2.70     18.80    6.29     35930.0
 2023 07 07 16 01 00 000   -1.07     4.07    -3.83  -474.20      3.30     20.80    6.58     33668.0
 2023 07 07 16 02 00 000   -0.90     4.21    -3.69  -474.20      3.30     20.80    6.58     33668.0
 2023 07 07 16 03 00 000   -0.79     4.20    -3.81  -474.20      3.30     20.80    6.58     33668.0
 2023 07 07 16 04 00 000   -0.99     4.24    -3.69  -474.20      3.30     20.80    6.58     33668.0
 2023 07 07 16 05 00 000   -1.22     3.33    -4.13  -474.20      3.30     20.80    6.58     33668.0
 2023 07 07 16 06 00 000   -0.96     3.58    -3.98  -474.20      3.30     20.80    6.58     33668.0
 2023 07 07 16 07 00 000   -1.23     3.15    -4.28  -475.30      1.50     17.60    6.72     34512.0
 2023 07 07 16 08 00 000   -1.18     3.51    -4.06  -476.30      2.20     15.50    6.75     36412.0
 2023 07 07 16 09 00 000   -2.52     1.82    -4.17  -475.90      4.40     14.20    6.02     38297.0
 2023 07 07 16 10 00 000   -2.82     1.32    -4.18  -475.60      4.70     14.40    5.84     38298.0
 2023 07 07 16 11 00 000   -2.32     1.98    -4.27  -475.60      4.70     14.40    5.84     38298.0
 2023 07 07 16 12 00 000   -2.02     2.43    -4.26  -473.10      5.10     16.40    7.05     42230.0
 2023 07 07 16 13 00 000   -1.93     2.69    -4.17  -473.10      5.10     16.40    7.05     42230.0
 2023 07 07 16 14 00 000   -1.96     2.88    -4.25  -473.10      5.10     16.40    7.05     42230.0
 2023 07 07 16 15 00 000   -1.95     2.98    -4.20  -473.10      3.00     16.50    6.13     43033.0
 2023 07 07 16 16 00 000   -1.87     3.03    -4.19  -473.10      3.00     16.50    6.13     43033.0
 2023 07 07 16 17 00 000   -1.69     3.08    -4.16  -473.10      3.00     16.50    6.13     43033.0
 2023 07 07 16 18 00 000   -1.71     3.07    -4.12  -474.50      3.60     14.40    6.90     49660.0
 2023 07 07 16 19 00 000   -1.64     3.04    -4.19  -474.50      3.60     14.40    6.90     49634.0
 2023 07 07 16 20 00 000   -1.53     3.11    -4.23  -475.80      1.90     15.70    6.80     39490.0
 2023 07 07 16 21 00 000   -1.72     3.02    -4.19  -475.80      1.90     15.70    6.81     39335.0
 2023 07 07 16 22 00 000   -2.04     2.71    -4.21  -475.00      2.10     14.80    6.96     40084.0
 2023 07 07 16 23 00 000   -1.79     2.93    -4.14  -475.00      2.10     14.80    6.96     40084.0
 2023 07 07 16 24 00 000   -1.31     3.64    -3.86  -475.80     -1.70     14.50    6.04     34819.0
 2023 07 07 16 25 00 000   -0.93     4.34    -3.57  -475.80     -1.70     14.50    6.04     34819.0
 2023 07 07 16 26 00 000   -0.91     4.42    -3.47  -475.80     -1.70     14.50    6.04     34819.0
 2023 07 07 16 27 00 000   -0.76     4.46    -3.46  -475.80     -1.70     14.50    6.04     34819.0
 2023 07 07 16 28 00 000   -0.80     4.40    -3.53  -476.10     -3.30     14.70    6.11     35901.0
 2023 07 07 16 29 00 000   -1.15     4.42    -3.31  -476.10     -3.30     14.70    6.11     35901.0
 2023 07 07 16 30 00 000   -1.46     4.39    -3.26  -473.40     -3.50     12.00    6.20     35783.0
 2023 07 07 16 31 00 000   -1.02     4.23    -3.69  -473.40     -3.50     12.00    6.20     35783.0
 2023 07 07 16 32 00 000   -0.72     4.70    -3.20  -475.10     -5.20     11.80    6.19     33305.0
 2023 07 07 16 33 00 000   -0.57     4.83    -3.05  -475.80     -5.80     11.70    6.19     32339.0
 2023 07 07 16 34 00 000   -0.58     4.93    -2.91  -477.80     -9.20     10.00    6.12     37210.0
 2023 07 07 16 35 00 000   -0.57     4.40    -3.40  -477.80     -9.20     10.00    6.12     37210.0
 2023 07 07 16 36 00 000   -0.94     3.33    -4.31  -477.80     -9.20     10.00    6.12     37210.0
 2023 07 07 16 37 00 000   -1.11     3.23    -4.39  -475.90      3.20     14.30    6.13     36940.0
 2023 07 07 16 38 00 000   -0.80     3.93    -4.02  -475.90      3.20     14.30    6.13     36940.0
 2023 07 07 16 39 00 000   -0.42     4.00    -3.93  -475.90      3.20     14.30    6.13     36940.0
 2023 07 07 16 40 00 000   -0.22     3.81    -4.20  -479.50     -1.20     18.70    5.70     34558.0
 2023 07 07 16 41 00 000   -0.30     3.98    -4.07  -479.50     -1.20     18.70    5.70     34558.0
 2023 07 07 16 42 00 000    0.15     4.30    -3.82  -479.50     -1.20     18.70    5.70     34558.0
