GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:    50.000 Eddy P0:     0.010 Eddy P1:     0.005
# Statistical Models Only:  F Apex:  T
# EUV Data:  TFile: 
UA/DataIn/FISM/fismflux_daily_2023.dat                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
# AMIE: none           
none                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     209 2023  7  7  0 14  3 612  4.0738    158.75289   1344.12946   1018.71755    -29.07198     22.32808     -0.29495    166.8    172.6      4.1      3.2    475.3     73.7    181.6    210.8   3.08024   0.39507  41.44604
     210 2023  7  7  0 14  7 686  4.0740    158.75397   1344.34828   1018.83187    -27.72455     22.88328     -0.24059    166.8    172.6      4.0      3.3    474.5     73.6    172.9    198.4   3.07995   0.39507  41.42872
     211 2023  7  7  0 14 11 761  4.0742    158.75496   1344.56384   1018.94508    -26.23651     23.27705     -0.18653    166.8    172.6      4.0      3.4    473.7     73.6    172.9    198.4   3.07965   0.39507  41.44742
     212 2023  7  7  0 14 15 835  4.0743    158.75579   1344.80206   1019.05713    -24.54153     23.65463     -0.13278    166.8    172.6      4.0      3.4    472.9     73.5    172.9    198.4   3.07935   0.39507  41.42979
     213 2023  7  7  0 14 19 909  4.0745    158.75647   1345.01378   1019.16791    -22.65004     24.23069     -0.07939    166.8    172.6      3.9      3.5    472.2     73.4    172.9    198.4   3.07906   0.39507  41.44862
     214 2023  7  7  0 14 23 984  4.0746    158.75712   1345.19552   1019.27750    -20.88331     24.79398     -0.02636    166.8    172.6      3.9      3.5    471.4     73.4    172.9    198.4   3.07876   0.39507  41.43123
     215 2023  7  7  0 14 28  59  4.0747    158.75792   1345.37322   1019.38587    -19.35747     25.24513      0.02623    166.8    172.6      3.9      3.6    470.7     73.3    172.9    198.4   3.07847   0.39507  41.45015
     216 2023  7  7  0 14 32 133  4.0748    158.75886   1345.54306   1019.49312    -17.73336     25.54960      0.07834    166.8    172.6      3.8      3.6    469.9     73.3    172.9    198.4   3.07817   0.39507  41.43263
     217 2023  7  7  0 14 36 208  4.0748    158.75987   1345.68734   1019.59924    -16.02604     26.06386      0.12992    166.8    172.6      3.8      3.7    469.2     73.2    172.9    198.4   3.07787   0.39507  41.45161
     218 2023  7  7  0 14 40 283  4.0748    158.76087   1345.83958   1019.70432    -14.35722     26.54867      0.18093    166.8    172.6      3.8      3.8    468.5     73.2    172.9    198.4   3.07758   0.39507  41.43420
     219 2023  7  7  0 14 44 358  4.0747    158.76183   1345.98157   1019.80837    -14.25715     26.98101      0.23131    166.8    172.6      3.8      3.8    467.8     73.1    172.9    198.4   3.07728   0.39507  41.45322
     220 2023  7  7  0 14 48 432  4.0747    158.76278   1346.12253   1019.91147    -14.30916     27.47596      0.28100    166.8    172.6      3.7      3.9    467.1     73.0    172.9    198.4   3.07698   0.39507  41.43570
     221 2023  7  7  0 14 52 507  4.0747    158.76372   1346.26690   1020.01361    -14.35523     28.06794      0.32993    166.8    172.6      3.7      3.9    466.5     73.0    172.9    198.4   3.07669   0.39507  41.45474
     222 2023  7  7  0 14 56 582  4.0746    158.76463   1346.41155   1020.11488    -14.31498     28.54508      0.37802    166.8    172.6      3.7      4.0    465.8     72.9    172.9    198.4   3.07639   0.39507  41.43728
     223 2023  7  7  0 15  0 656  4.0745    158.76547   1346.56737   1020.21525    -14.25073     28.96758      0.42518    166.8    172.6      3.6      4.0    465.1     72.9    172.9    198.4   3.07610   0.39507  41.45634
     224 2023  7  7  0 15  4 731  4.0744    158.76622   1346.71396   1020.31480    -14.11682     29.58844      0.47133    166.8    172.6      3.5      4.1    464.1     72.9    172.9    198.4   3.07580   0.39507  41.43880
     225 2023  7  7  0 15  8 805  4.0743    158.76693   1346.81824   1020.41314    -13.87375     30.10051      0.51633    166.8    172.6      3.3      4.1    463.0     72.9    172.9    198.4   3.07550   0.39507  41.45788
     226 2023  7  7  0 15 12 879  4.0742    158.76765   1346.89822   1020.51051    -13.77798     30.60482      0.56011    166.8    172.6      3.2      4.1    462.0     72.9    172.9    198.4   3.07521   0.39507  41.44036
     227 2023  7  7  0 15 16 953  4.0740    158.76842   1346.95808   1020.60697    -13.69000     31.18394      0.60256    166.8    172.6      3.0      4.2    461.0     72.9    172.9    198.4   3.07491   0.39507  41.45945
     228 2023  7  7  0 15 21  27  4.0739    158.76927   1346.99758   1020.70259    -13.50898     31.71546      0.64361    166.8    172.6      2.9      4.2    459.9     73.0    172.9    198.4   3.07461   0.39507  41.44189
     229 2023  7  7  0 15 25 101  4.0737    158.77015   1347.01881   1020.79730    -13.28612     32.29178      0.68316    166.8    172.6      2.7      4.2    458.9     73.0    172.9    198.4   3.07432   0.39507  41.46100
     230 2023  7  7  0 15 29 174  4.0735    158.77103   1347.02311   1020.89114    -12.99395     32.90051      0.72113    166.8    172.6      2.6      4.3    457.9     73.0    172.9    198.4   3.07402   0.39507  41.44345
     231 2023  7  7  0 15 33 248  4.0734    158.77189   1347.01422   1020.98404    -12.82225     33.57334      0.75740    166.8    172.6      2.4      4.3    456.9     73.0    172.9    198.4   3.07372   0.39507  41.46256
     232 2023  7  7  0 15 37 321  4.0732    158.77273   1346.99479   1021.07601    -12.64867     34.31185      0.79191    166.8    172.6      2.3      4.3    455.9     73.0    172.9    198.4   3.07343   0.39507  41.44500
     233 2023  7  7  0 15 41 394  4.0730    158.77359   1346.96522   1021.16697    -12.42418     34.96489      0.82455    166.8    172.6      2.1      4.4    454.8     73.0    172.9    198.4   3.07313   0.39507  41.46413
     234 2023  7  7  0 15 45 467  4.0729    158.77450   1346.92713   1021.25692    -12.13595     35.50827      0.85530    166.8    172.6      2.0      4.4    453.8     73.0    172.9    198.4   3.07284   0.39507  41.44656
     235 2023  7  7  0 15 49 539  4.0727    158.77542   1346.88215   1021.34576    -12.00019     35.94510      0.88403    166.8    172.6      1.8      4.4    452.8     73.0    172.9    198.4   3.07254   0.39507  41.46571
     236 2023  7  7  0 15 53 612  4.0726    158.77633   1346.83186   1021.43349    -11.80340     36.27924      0.91070    166.8    172.6      1.7      4.5    451.8     73.1    172.9    198.4   3.07224   0.39507  41.44815
     237 2023  7  7  0 15 57 685  4.0725    158.77723   1346.77774   1021.51998    -11.59936     36.51516      0.93526    166.8    172.6      1.5      4.5    450.9     73.1    172.9    198.4   3.07195   0.39507  41.46732
     238 2023  7  7  0 16  1 757  4.0724    158.77813   1346.72119   1021.60524    -11.50642     36.65754      0.95763    166.8    172.6      1.6      4.4    450.4     73.1    172.9    198.4   3.07165   0.39507  41.44974
     239 2023  7  7  0 16  5 829  4.0722    158.77906   1346.66383   1021.68922    -11.34744     36.71147      0.97775    166.8    172.6      2.0      4.2    450.7     73.1    170.9    197.2   3.07136   0.39507  41.46900
     240 2023  7  7  0 16  9 901  4.0721    158.78004   1346.59274   1021.77134    -11.28464     36.68210      0.99554    166.8    172.6      2.5      4.0    451.0     73.1    170.9    197.2   3.07106   0.39507  41.45138
     241 2023  7  7  0 16 13 973  4.0720    158.78107   1346.51816   1021.85171    -11.22482     36.57413      1.01104    166.8    172.6      2.9      3.8    451.3     73.1    170.9    197.2   3.07076   0.39507  41.47053
     242 2023  7  7  0 16 18  45  4.0720    158.78214   1346.44264   1021.93048    -11.23199     36.41929      1.02418    166.8    172.6      3.3      3.5    451.7     73.2    170.9    197.2   3.07047   0.39507  41.45319
     243 2023  7  7  0 16 22 117  4.0719    158.78324   1346.36692   1022.00754    -11.28791     36.30988      1.03496    166.8    172.6      3.7      3.3    452.0     73.2    170.9    197.2   3.07017   0.39507  41.47238
     244 2023  7  7  0 16 26 189  4.0718    158.78435   1346.29139   1022.08291    -11.42526     36.12120      1.04337    166.8    172.6      4.2      3.1    452.3     73.2    170.9    197.2   3.06987   0.39507  41.45476
     245 2023  7  7  0 16 30 261  4.0718    158.78549   1346.21620   1022.15645    -11.70563     35.85684      1.04942    166.8    172.6      4.6      2.9    452.6     73.2    170.9    197.2   3.06958   0.39507  41.47396
     246 2023  7  7  0 16 34 333  4.0718    158.78661   1346.14131   1022.22815    -11.93639     35.52051      1.05313    166.8    172.6      5.0      2.6    453.0     73.2    170.9    197.2   3.06928   0.39507  41.45659
     247 2023  7  7  0 16 38 404  4.0718    158.78770   1346.06658   1022.29789    -12.17762     35.11603      1.05452    166.8    172.6      5.4      2.4    453.3     73.2    170.9    197.2   3.06899   0.39507  41.47583
     248 2023  7  7  0 16 42 476  4.0718    158.78876   1345.99148   1022.36567    -12.34769     34.64728      1.05363    166.8    172.6      5.9      2.2    453.7     73.3    170.9    197.2   3.06869   0.39507  41.45827
     249 2023  7  7  0 16 46 548  4.0719    158.78979   1345.91513   1022.43138    -12.44597     34.11818      1.05050    166.8    172.6      6.3      2.0    454.0     73.3    170.9    197.2   3.06839   0.39507  41.47753
     250 2023  7  7  0 16 50 620  4.0719    158.79083   1345.83782   1022.49500    -12.47292     33.64984      1.04515    166.8    172.6      6.7      1.8    454.4     73.3    170.9    197.2   3.06810   0.39507  41.46014
     251 2023  7  7  0 16 54 692  4.0720    158.79189   1345.76015   1022.55644    -12.42987     33.70526      1.03767    166.8    172.6      7.1      1.5    454.7     73.3    170.9    197.2   3.06780   0.39507  41.47943
     252 2023  7  7  0 16 58 764  4.0721    158.79298   1345.68016   1022.61571    -12.31901     33.68143      1.02812    166.8    172.6      7.6      1.3    455.1     73.3    170.9    197.2   3.06751   0.39507  41.46191
     253 2023  7  7  0 17  2 836  4.0722    158.79407   1345.59673   1022.67271    -12.14326     33.57864      1.01655    166.8    172.6      7.7      1.2    455.7     73.4    170.9    197.2   3.06721   0.39507  41.48123
     254 2023  7  7  0 17  6 909  4.0722    158.79517   1345.50830   1022.72747    -11.90623     33.39871      1.00305    166.8    172.6      7.7      1.2    456.4     73.4    170.9    197.2   3.06691   0.39507  41.46381
     255 2023  7  7  0 17 10 933  4.0240    158.79628   1345.55326   1022.78248    -11.61611     33.15340      0.98706    166.8    172.6      7.7      1.1    457.2     73.4    170.9    197.2   3.06662   0.39507  41.48296
     256 2023  7  7  0 17 14 957  4.0241    158.79735   1345.63451   1022.83712    -11.27518     32.84102      0.97050    166.8    172.6      7.7      1.1    458.0     73.5    170.9    197.2   3.06633   0.39507  41.46604
     257 2023  7  7  0 17 18 981  4.0247    158.79845   1345.73573   1022.89005    -10.89686     32.46164      0.95260    166.8    172.6      7.7      1.0    459.0     73.5    170.9    197.2   3.06604   0.39507  41.48497
     258 2023  7  7  0 17 23   6  4.0247    158.79957   1345.85363   1022.94111    -10.57833     32.01825      0.93335    166.8    172.6      7.7      1.0    460.0     73.6    170.9    197.2   3.06574   0.39507  41.46896
     259 2023  7  7  0 17 27  31  4.0246    158.80072   1345.98694   1022.99014    -10.35630     31.85084      0.91285    166.8    172.6      7.7      0.9    461.1     73.6    170.9    197.2   3.06545   0.39507  41.48789
     260 2023  7  7  0 17 31  55  4.0244    158.80186   1346.13517   1023.03720    -10.37967     31.65582      0.89120    166.8    172.6      7.7      0.9    462.3     73.7    170.9    197.2   3.06516   0.39507  41.47099
     261 2023  7  7  0 17 35  79  4.0242    158.80296   1346.29788   1023.08220    -10.40880     31.42303      0.86851    166.8    172.6      7.7      0.8    463.5     73.7    170.9    197.2   3.06487   0.39507  41.48981
     262 2023  7  7  0 17 39 103  4.0240    158.80400   1346.47653   1023.12523    -10.44328     31.15352      0.84486    166.8    172.6      7.7      0.8    464.9     73.8    170.9    197.2   3.06457   0.39507  41.47350
     263 2023  7  7  0 17 43 127  4.0238    158.80501   1346.66828   1023.16625    -10.48265     30.84858      0.82038    166.8    172.6      7.7      0.7    466.3     73.8    170.9    197.2   3.06428   0.39507  41.49233
     264 2023  7  7  0 17 47 151  4.0236    158.80602   1346.87443   1023.20536    -10.52638     30.50837      0.79513    166.8    172.6      7.7      0.7    467.8     73.8    170.9    197.2   3.06399   0.39507  41.47546
     265 2023  7  7  0 17 51 174  4.0234    158.80706   1347.09986   1023.24253    -10.57387     30.13315      0.76923    166.8    172.6      7.7      0.6    469.4     73.9    170.9    197.2   3.06369   0.39507  41.49424
     266 2023  7  7  0 17 55 197  4.0232    158.80812   1347.34525   1023.27788    -10.62449     29.72327      0.74274    166.8    172.6      7.8      0.6    471.0     73.9    170.9    197.2   3.06340   0.39507  41.47775
     267 2023  7  7  0 17 59 220  4.0229    158.80921   1347.59997   1023.31139    -10.67759     29.27907      0.71578    166.8    172.6      7.8      0.5    472.7     74.0    170.9    197.2   3.06311   0.39507  41.49653
     268 2023  7  7  0 18  3 243  4.0227    158.81031   1347.85594   1023.34320    -10.73247     28.80107      0.68841    166.8    172.6      7.8      0.5    473.1     74.0    170.9    197.2   3.06282   0.39507  41.47969
     269 2023  7  7  0 18  7 265  4.0226    158.81141   1348.11111   1023.37347    -10.78845     28.28985      0.66074    166.8    172.6      7.8      0.5    473.1     74.1    177.3    200.7   3.06252   0.39507  41.49855
     270 2023  7  7  0 18 11 272  4.0064    158.81249   1348.37881   1023.40275    -10.84982     27.75062      0.63258    166.8    172.6      7.8      0.5    473.1     74.2    177.3    200.7   3.06223   0.39507  41.48197
     271 2023  7  7  0 18 15 278  4.0057    158.81352   1348.64029   1023.43092    -10.91792     27.18096      0.60467    166.8    172.6      7.8      0.4    473.1     74.3    177.3    200.7   3.06194   0.39507  41.50056
     272 2023  7  7  0 18 19 282  4.0045    158.81453   1348.89651   1023.45784    -10.98616     26.63538      0.57677    166.8    172.6      7.8      0.4    473.1     74.4    177.3    200.7   3.06165   0.39507  41.48433
     273 2023  7  7  0 18 23 286  4.0038    158.81551   1349.14697   1023.48349    -11.05380     26.54537      0.54894    166.8    172.6      7.8      0.4    473.1     74.5    177.3    200.7   3.06136   0.39507  41.50293
     274 2023  7  7  0 18 27 289  4.0034    158.81647   1349.39140   1023.50800    -11.36167     26.42909      0.52123    166.8    172.6      7.8      0.4    473.1     74.5    177.3    200.7   3.06107   0.39507  41.48645
     275 2023  7  7  0 18 31 293  4.0033    158.81743   1349.62968   1023.53140    -11.83653     26.28633      0.49369    166.8    172.6      7.8      0.4    473.1     74.6    177.3    200.7   3.06078   0.39507  41.50499
     276 2023  7  7  0 18 35 296  4.0032    158.81840   1349.86181   1023.55384    -12.46883     26.17359      0.46637    166.8    172.6      7.8      0.3    473.1     74.7    177.3    200.7   3.06049   0.39507  41.48869
     277 2023  7  7  0 18 39 299  4.0031    158.81939   1350.09066   1023.57534    -13.03595     26.02977      0.43934    166.8    172.6      7.8      0.3    473.1     74.8    177.3    200.7   3.06019   0.39507  41.50725
     278 2023  7  7  0 18 43 302  4.0030    158.82039   1350.31391   1023.59608    -13.52627     25.85412      0.41261    166.8    172.6      7.8      0.3    473.1     74.9    177.3    200.7   3.05990   0.39507  41.49073
     279 2023  7  7  0 18 47 305  4.0029    158.82140   1350.53177   1023.61609    -13.93578     25.64743      0.38627    166.8    172.6      7.8      0.3    473.1     75.0    177.3    200.7   3.05961   0.39507  41.50925
     280 2023  7  7  0 18 51 307  4.0028    158.82241   1350.74457   1023.63552    -14.26245     25.41077      0.36033    166.8    172.6      7.8      0.3    473.1     75.0    177.3    200.7   3.05932   0.39507  41.49285
     281 2023  7  7  0 18 55 310  4.0026    158.82341   1350.95275   1023.65441    -14.60709     25.14543      0.33487    166.8    172.6      7.8      0.2    473.1     75.1    177.3    200.7   3.05903   0.39507  41.51139
     282 2023  7  7  0 18 59 313  4.0025    158.82442   1351.15689   1023.67293    -15.11455     24.85296      0.30990    166.8    172.6      7.8      0.2    473.1     75.2    177.3    200.7   3.05874   0.39507  41.49483
     283 2023  7  7  0 19  3 315  4.0024    158.82544   1351.35762   1023.69110    -15.58474     24.53507      0.28547    166.8    172.6      7.9      0.2    473.1     75.3    177.3    200.7   3.05845   0.39507  41.51334
     284 2023  7  7  0 19  7 317  4.0022    158.82648   1351.55567   1023.70909    -15.97178     24.19366      0.26158    166.8    172.6      7.9      0.2    473.1     75.3    177.3    200.7   3.05816   0.39507  41.49688
     285 2023  7  7  0 19 11 310  3.9931    158.82753   1351.75422   1023.72715    -16.42044     23.83158      0.23812    166.8    172.6      7.9      0.2    473.1     75.3    177.3    200.7   3.05787   0.39507  41.51537
     286 2023  7  7  0 19 15 303  3.9930    158.82858   1351.95047   1023.74539    -16.98856     23.44997      0.21551    166.8    172.6      7.9      0.2    473.1     75.4    177.3    200.7   3.05758   0.39507  41.49889
     287 2023  7  7  0 19 19 296  3.9930    158.82965   1352.14689   1023.76370    -17.47745     23.05109      0.19355    166.8    172.6      7.9      0.1    473.1     75.4    177.3    200.7   3.05729   0.39507  41.51730
     288 2023  7  7  0 19 23 289  3.9928    158.83073   1352.34455   1023.78222    -17.87923     22.63732      0.17223    166.8    172.6      7.9      0.1    473.1     75.5    177.3    200.7   3.05700   0.39507  41.50106
     289 2023  7  7  0 19 27 282  3.9927    158.83183   1352.54442   1023.80097    -18.34089     22.21105      0.15161    166.8    172.6      7.9      0.1    473.1     75.5    177.3    200.7   3.05671   0.39507  41.51949
     290 2023  7  7  0 19 31 274  3.9926    158.83295   1352.74753   1023.82008    -18.71734     21.79532      0.13164    166.8    172.6      7.9      0.1    473.1     75.6    177.3    200.7   3.05642   0.39507  41.50297
     291 2023  7  7  0 19 35 267  3.9925    158.83409   1352.95492   1023.83957    -19.00371     21.42889      0.11239    166.8    172.6      7.9      0.1    473.1     75.6    177.3    200.7   3.05612   0.39507  41.52135
     292 2023  7  7  0 19 39 259  3.9925    158.83523   1353.16763   1023.85957    -19.33156     21.20551      0.09385    166.8    172.6      7.9      0.1    473.1     75.7    177.3    200.7   3.05583   0.39507  41.50501
     293 2023  7  7  0 19 43 252  3.9924    158.83638   1353.38874   1023.88010    -19.73104     21.01315      0.07602    166.8    172.6      7.9      0.1    473.1     75.7    177.3    200.7   3.05554   0.39507  41.52341
     294 2023  7  7  0 19 47 244  3.9923    158.83752   1353.62238   1023.90126    -20.13223     20.82105      0.05889    166.8    172.6      7.9      0.0    473.1     75.8    177.3    200.7   3.05525   0.39507  41.50685
     295 2023  7  7  0 19 51 236  3.9923    158.83868   1353.86544   1023.92307    -20.56269     20.62998      0.04249    166.8    172.6      7.9      0.0    473.1     75.8    177.3    200.7   3.05496   0.39507  41.52521
     296 2023  7  7  0 19 55 229  3.9923    158.83985   1354.11951   1023.94565    -20.96956     20.44063      0.02677    166.8    172.6      7.9      0.0    473.1     75.8    177.3    200.7   3.05467   0.39507  41.50879
     297 2023  7  7  0 19 59 221  3.9923    158.84103   1354.39733   1023.96898    -21.38215     20.26470      0.01176    166.8    172.6      7.9      0.0    473.1     75.9    177.3    200.7   3.05438   0.39507  41.52717
     298 2023  7  7  0 20  3 213  3.9922    158.84222   1354.68851   1023.99317    -21.82778     20.17545     -0.00252    166.8    172.6      8.0      0.0    473.1     75.8    177.3    200.7   3.05409   0.39507  41.50906
     299 2023  7  7  0 20  7 205  3.9922    158.84340   1355.00809   1024.01835    -22.22577     20.13112     -0.01609    166.8    172.6      8.0      0.1    473.1     75.7    181.4    208.2   3.05380   0.39507  41.52556
     300 2023  7  7  0 20 11 192  3.9862    158.84457   1355.34996   1024.04463    -22.67705     20.08543     -0.02909    166.8    172.6      8.0      0.1    473.1     75.5    181.4    208.2   3.05351   0.39507  41.50717
     301 2023  7  7  0 20 15 178  3.9864    158.84572   1355.72783   1024.07196    -23.17772     20.03818     -0.04122    166.8    172.6      8.0      0.2    473.1     75.4    181.4    208.2   3.05322   0.39507  41.52356
     302 2023  7  7  0 20 19 165  3.9868    158.84688   1356.12964   1024.10033    -23.61253     19.98944     -0.05264    166.8    172.6      8.0      0.2    473.1     75.3    181.4    208.2   3.05293   0.39507  41.50531
     303 2023  7  7  0 20 23 152  3.9870    158.84806   1356.57926   1024.12971    -24.07881     19.93930     -0.06335    166.8    172.6      8.0      0.2    473.1     75.2    181.4    208.2   3.05264   0.39507  41.52168
     304 2023  7  7  0 20 27 139  3.9871    158.84926   1357.05233   1024.16016    -24.57621     19.88782     -0.07333    166.8    172.6      8.0      0.3    473.1     75.1    181.4    208.2   3.05235   0.39507  41.50325
     305 2023  7  7  0 20 31 126  3.9871    158.85048   1357.57301   1024.19164    -25.00394     19.83504     -0.08260    166.8    172.6      8.0      0.3    473.1     74.9    181.4    208.2   3.05206   0.39507  41.51962
     306 2023  7  7  0 20 35 113  3.9870    158.85171   1358.12481   1024.22422    -25.46424     19.78097     -0.09117    166.8    172.6      8.0      0.4    473.1     74.8    181.4    208.2   3.05177   0.39507  41.50127
     307 2023  7  7  0 20 39 100  3.9870    158.85297   1358.69482   1024.25785    -25.90763     19.72565     -0.09902    166.8    172.6      8.0      0.4    473.1     74.7    181.4    208.2   3.05148   0.39507  41.51763
     308 2023  7  7  0 20 43  87  3.9870    158.85425   1359.31443   1024.29258    -26.36921     19.66906     -0.10616    166.8    172.6      8.0      0.5    473.1     74.6    181.4    208.2   3.05119   0.39507  41.49920
     309 2023  7  7  0 20 47  74  3.9870    158.85555   1359.96335   1024.32836    -26.84047     20.18426     -0.11261    166.8    172.6      8.0      0.5    473.1     74.4    181.4    208.2   3.05090   0.39507  41.51555
     310 2023  7  7  0 20 51  61  3.9870    158.85685   1360.62722   1024.36524    -27.34527     20.81240     -0.11833    166.8    172.6      8.0      0.5    473.1     74.3    181.4    208.2   3.05061   0.39507  41.49715
     311 2023  7  7  0 20 55  48  3.9869    158.85813   1361.30503   1024.40316    -27.88921     21.46766     -0.12335    166.8    172.6      8.0      0.6    473.1     74.2    181.4    208.2   3.05032   0.39507  41.51349
     312 2023  7  7  0 20 59  35  3.9869    158.85939   1361.99669   1024.44216    -28.36832     22.17081     -0.12766    166.8    172.6      8.0      0.6    473.1     74.1    181.4    208.2   3.05003   0.39507  41.49504
     313 2023  7  7  0 21  3  22  3.9869    158.86065   1362.72259   1024.48217    -28.77192     22.84804     -0.13126    166.8    172.6      7.9      0.7    473.1     74.0    181.4    208.2   3.04974   0.39507  41.51139
     314 2023  7  7  0 21  7   9  3.9869    158.86191   1363.47215   1024.52323    -29.09803     23.49294     -0.13413    166.8    172.6      7.8      0.8    473.1     73.9    181.4    208.2   3.04945   0.39507  41.49293
     315 2023  7  7  0 21 11  13  4.0037    158.86318   1364.22308   1024.56495    -29.34540     24.10155     -0.13588    166.8    172.6      7.8      0.9    473.1     73.8    181.4    208.2   3.04916   0.39507  41.50931
     316 2023  7  7  0 21 15  16  4.0038    158.86449   1364.97937   1024.60734    -29.51224     24.79779     -0.13736    166.8    172.6      7.7      0.9    473.1     73.7    181.4    208.2   3.04887   0.39506  41.49064
     317 2023  7  7  0 21 19  20  4.0035    158.86581   1365.73846   1024.65057    -29.59888     25.48342     -0.13823    166.8    172.6      7.6      1.0    473.1     73.6    181.4    208.2   3.04858   0.39506  41.50712
     318 2023  7  7  0 21 23  23  4.0036    158.86713   1366.49982   1024.69471    -29.60602     26.13353     -0.13843    166.8    172.6      7.6      1.1    473.1     73.5    181.4    208.2   3.04829   0.39506  41.48811
     319 2023  7  7  0 21 27  27  4.0036    158.86844   1367.26104   1024.73967    -29.53471     26.88376     -0.13796    166.8    172.6      7.5      1.2    473.1     73.4    181.4    208.2   3.04800   0.39506  41.50457
     320 2023  7  7  0 21 31  31  4.0036    158.86975   1368.02002   1024.78550    -29.38657     27.69549     -0.13686    166.8    172.6      7.4      1.2    473.1     73.3    181.4    208.2   3.04771   0.39506  41.48588
     321 2023  7  7  0 21 35  34  4.0036    158.87105   1368.77704   1024.83210    -29.16368     28.48295     -0.13512    166.8    172.6      7.4      1.3    473.1     73.2    181.4    208.2   3.04742   0.39506  41.50241
     322 2023  7  7  0 21 39  38  4.0036    158.87236   1369.53075   1024.87951    -28.86852     29.24288     -0.13276    166.8    172.6      7.3      1.4    473.1     73.1    181.4    208.2   3.04712   0.39506  41.48344
     323 2023  7  7  0 21 43  41  4.0036    158.87367   1370.27982   1024.92763    -28.50400     29.97223     -0.12981    166.8    172.6      7.2      1.5    473.1     73.0    181.4    208.2   3.04683   0.39506  41.49994
     324 2023  7  7  0 21 47  45  4.0036    158.87498   1371.02308   1024.97648    -28.07333     30.66815     -0.12626    166.8    172.6      7.2      1.5    473.1     73.0    181.4    208.2   3.04654   0.39506  41.48123
     325 2023  7  7  0 21 51  49  4.0036    158.87628   1371.75888   1025.02597    -27.58009     31.32797     -0.12214    166.8    172.6      7.1      1.6    473.1     72.9    181.4    208.2   3.04625   0.39506  41.49777
     326 2023  7  7  0 21 55  52  4.0036    158.87759   1372.48550   1025.07612    -27.02810     31.94942     -0.11746    166.8    172.6      7.0      1.7    473.1     72.8    181.4    208.2   3.04596   0.39506  41.47882
     327 2023  7  7  0 21 59  56  4.0036    158.87890   1373.20132   1025.12684    -26.42145     32.53017     -0.11226    166.8    172.6      7.0      1.8    473.1     72.7    181.4    208.2   3.04567   0.39506  41.49534
     328 2023  7  7  0 22  3  59  4.0035    158.88022   1373.90481   1025.17816    -25.76437     33.06828     -0.10654    166.8    172.6      7.0      1.7    472.1     72.6    181.4    208.2   3.04538   0.39506  41.47660
     329 2023  7  7  0 22  7  63  4.0035    158.88155   1374.59551   1025.23006    -25.06126     33.56213     -0.10034    166.8    172.6      7.0      1.5    470.9     72.5    171.0    196.4   3.04509   0.39506  41.49319
     330 2023  7  7  0 22 11  98  4.0351    158.88287   1375.19136   1025.28190    -24.30826     34.05119     -0.09287    166.8    172.6      7.0      1.4    469.7     72.4    171.0    196.4   3.04479   0.39506  41.47408
     331 2023  7  7  0 22 15 133  4.0351    158.88420   1375.74864   1025.33348    -23.51647     34.73517     -0.08577    166.8    172.6      7.0      1.2    468.4     72.3    171.0    196.4   3.04450   0.39506  41.49088
     332 2023  7  7  0 22 19 168  4.0350    158.88555   1376.26985   1025.38534    -22.69134     35.45388     -0.07840    166.8    172.6      7.1      1.1    467.2     72.2    171.0    196.4   3.04421   0.39506  41.47095
     333 2023  7  7  0 22 23 203  4.0350    158.88689   1376.76027   1025.43744    -21.83650     36.19431     -0.07075    166.8    172.6      7.1      0.9    466.0     72.1    171.0    196.4   3.04391   0.39506  41.48776
     334 2023  7  7  0 22 27 238  4.0350    158.88825   1377.23045   1025.48985    -20.95678     36.97477     -0.06281    166.8    172.6      7.1      0.8    464.7     72.0    171.0    196.4   3.04362   0.39506  41.46857
     335 2023  7  7  0 22 31 273  4.0349    158.88961   1377.71304   1025.54249    -20.22870     37.82727     -0.05463    166.8    172.6      7.1      0.6    463.5     72.0    171.0    196.4   3.04333   0.39506  41.48547
     336 2023  7  7  0 22 35 308  4.0349    158.89097   1378.17258   1025.59539    -19.59905     38.75543     -0.04623    166.8    172.6      7.1      0.4    462.3     71.9    171.0    196.4   3.04303   0.39506  41.46572
     337 2023  7  7  0 22 39 343  4.0348    158.89233   1378.60993   1025.64848    -18.95617     39.66475     -0.03766    166.8    172.6      7.2      0.3    461.0     71.8    171.0    196.4   3.04274   0.39506  41.48263
     338 2023  7  7  0 22 43 377  4.0347    158.89369   1379.02520   1025.70180    -18.30173     40.55176     -0.02895    166.8    172.6      7.2      0.1    459.8     71.7    171.0    196.4   3.04245   0.39506  41.46340
